inst#,actual,predicted,error
261,33,31.933,-1.067
262,40,42.2,2.2
263,56,53.625,-2.375
264,13,6.4,-6.6
265,17,18.1,1.1
266,29,24,-5
267,7,10,3
268,28,35.292,7.292
269,46,48.65,2.65
270,20,19.35,-0.65
271,14,10.9,-3.1
272,33,20,-13
273,18,22.25,4.25
274,19,19,0
275,54,61.4,7.4
276,-10,-4.967,5.033
277,46,46.867,0.867
278,39,34.79,-4.21
279,55,52.375,-2.625
280,59,59.4,0.4
281,65,62.417,-2.583
282,-2,7.683,9.683
283,28,30.35,2.35
284,18,25.767,7.767
285,27,22.55,-4.45
286,53,64.4,11.4
287,30,29.5,-0.5
288,48,47.6,-0.4
289,32,35.85,3.85
290,31,25.2,-5.8
291,36,35.783,-0.217
292,13,13.417,0.417
293,54,54.148,0.148
294,33,36.248,3.248
295,45,45.5,0.5
296,5,8.5,3.5
297,26,19.6,-6.4
298,24,26.2,2.2
299,39,41.25,2.25
300,23,14.183,-8.817
301,56,55.183,-0.817
302,42,41,-1
303,53,51.338,-1.662
304,28,19.2,-8.8
305,17,6.6,-10.4
306,36,38.25,2.25
307,34,28.333,-5.667
308,10,8.15,-1.85
309,70,61.25,-8.75
310,1,2.5,1.5
311,12,14.567,2.567
312,26,26.45,0.45
313,5,4.4,-0.6
314,30,22.2,-7.8
315,36,17.3,-18.7
316,-14,-4.9,9.1
317,65,64.535,-0.465
318,49,63.51,14.51
319,54,67.45,13.45
320,34,25.55,-8.45
321,59,61.093,2.093
322,49,47.7,-1.3
323,61,61.625,0.625
324,-2,-0.7,1.3
325,53,57.85,4.85
326,14,13.9,-0.1
327,58,54.45,-3.55
328,33,40.158,7.158
329,46,38.4,-7.6
330,15,23.8,8.8
331,13,15.46,2.46
332,44,49.4,5.4
333,53,53,0
334,28,29.6,1.6
335,30,27.8,-2.2
336,27,24.6,-2.4
337,16,8,-8
338,46,33.1,-12.9
339,30,20.65,-9.35
340,37,35.7,-1.3
341,59,59,0
342,11,17,6
343,13,7.55,-5.45
344,30,19.467,-10.533
345,49,46.9,-2.1
346,31,16.7,-14.3
347,42,46.183,4.183
348,8,4.367,-3.633
349,52,47.9,-4.1
350,34,49.532,15.532
351,13,12,-1
352,34,22.05,-11.95
353,28,22.2,-5.8
354,64,63.95,-0.05
355,21,21.283,0.283
356,37,30.8,-6.2
357,4,-6.475,-10.475
358,24,19.55,-4.45
359,56,56.9,0.9
360,65,67,2
361,37,39.025,2.025
362,42,32.7,-9.3
363,15,25.5,10.5
364,17,37.008,20.008
365,35,29.6,-5.4
366,33,25.55,-7.45
367,58,51.75,-6.25
368,47,46.6,-0.4
369,66,67.05,1.05
370,31,35.45,4.45
371,7,28.9,21.9
372,18,16.383,-1.617
