inst#,actual,predicted,error
258,54,51.92,-2.08
259,46,42.665,-3.335
260,50,61.957,11.957
261,66,61.792,-4.208
262,57,70.742,13.742
263,81,79.778,-1.222
264,43,46.674,3.674
265,62,51.034,-10.966
266,52,57.899,5.899
267,41,40.231,-0.769
268,50,59.547,9.547
269,88,74.881,-13.119
270,57,48.23,-8.77
271,39,39.974,0.974
272,54,59.001,5.001
273,53,51.289,-1.711
274,46,46.336,0.336
275,95,84.03,-10.97
276,30,33.656,3.656
277,79,75.103,-3.897
278,66,67.763,1.763
279,75,78.091,3.091
280,70,82.492,12.492
281,80,85.408,5.408
282,37,38.973,1.973
283,57,62.624,5.624
284,52,53.495,1.495
285,57,57.763,0.763
286,82,88.978,6.978
287,57,59.58,2.58
288,82,82.164,0.164
289,60,63.92,3.92
290,53,57.905,4.905
291,68,73.08,5.08
292,57,42.515,-14.485
293,84,78.751,-5.249
294,64,63.336,-0.664
295,68,79.334,11.334
296,39,42.329,3.329
297,51,50.881,-0.119
298,70,64.96,-5.04
299,51,66.213,15.213
300,46,51.899,5.899
301,86,79.108,-6.892
302,78,71.38,-6.62
303,77,78.263,1.263
304,70,54.881,-15.119
305,44,44.509,0.509
306,64,69.238,5.238
307,54,64.497,10.497
308,32,41.331,9.331
309,90,90.637,0.637
310,21,35.583,14.583
311,46,44.847,-1.153
312,45,52.006,7.006
313,33,42.082,9.082
314,69,57.936,-11.064
315,69,66.774,-2.226
316,19,33.492,14.492
317,87,88.054,1.054
318,90,86.619,-3.381
319,89,90.93,1.93
320,66,61.19,-4.81
321,84,86.291,2.291
322,84,76.639,-7.361
323,89,88.326,-0.674
324,33,35.053,2.053
325,81,86.649,5.649
326,39,47.758,8.758
327,79,84.598,5.598
328,73,70.659,-2.341
329,72,73.523,1.523
330,55,55.279,0.279
331,39,43.678,4.678
332,82,85.166,3.166
333,78,78.695,0.695
334,39,52.747,13.747
335,50,57.013,7.013
336,51,54.242,3.242
337,34,45.102,11.102
338,75,71.885,-3.115
339,44,52.124,8.124
340,43,59.717,16.717
341,84,82.687,-1.313
342,41,43.945,2.945
343,43,40.222,-2.778
344,46,53.681,7.681
345,73,75.353,2.353
346,61,58.409,-2.591
347,60,71.416,11.416
348,32,38.147,6.147
349,82,78.003,-3.997
350,66,76.298,10.298
351,46,43.794,-2.206
352,62,66.14,4.14
353,64,58.438,-5.562
354,97,91.386,-5.614
355,50,51.328,1.328
356,70,63.115,-6.885
357,16,34.67,18.67
358,41,51.93,10.93
359,87,81.733,-5.267
360,80,86.236,6.236
361,69,66.905,-2.095
362,66,68.872,2.872
363,53,60.092,7.092
364,64,65.568,1.568
365,60,66.139,6.139
366,66,59.635,-6.365
367,75,83.44,8.44
368,80,76.858,-3.142
369,84,87.517,3.517
370,57,66.999,9.999
371,57,58.977,1.977
372,37,49.4,12.4
