inst#,actual,predicted,error
256,64,63.232,-0.768
257,48,58.392,10.392
258,54,50.943,-3.057
259,46,41.016,-4.984
260,50,59.69,9.69
261,66,59.105,-6.895
262,57,68.074,11.074
263,81,77.661,-3.339
264,43,44.312,1.312
265,62,50.456,-11.544
266,52,55.7,3.7
267,41,38.14,-2.86
268,50,58.407,8.407
269,88,72.405,-15.595
270,57,47.434,-9.566
271,39,37.127,-1.873
272,54,57.016,3.016
273,53,50.788,-2.212
274,46,45.301,-0.699
275,95,83.234,-11.766
276,30,24.044,-5.956
277,79,72.418,-6.582
278,66,65.38,-0.62
279,75,75.528,0.528
280,70,81.007,11.007
281,80,85.913,5.913
282,37,36.975,-0.025
283,57,60.913,3.913
284,52,53.294,1.294
285,57,56.144,-0.856
286,82,88.303,6.303
287,57,58.237,1.237
288,82,76.513,-5.487
289,60,62.36,2.36
290,53,56.351,3.351
291,68,69.496,1.496
292,57,40.553,-16.447
293,84,76.448,-7.552
294,64,60.906,-3.094
295,68,78.049,10.049
296,39,39.823,0.823
297,51,49.834,-1.166
298,70,63.17,-6.83
299,51,63.853,12.853
300,46,50.521,4.521
301,86,76.696,-9.304
302,78,68.87,-9.13
303,77,75.842,-1.158
304,70,53.827,-16.173
305,44,43.109,-0.891
306,64,67.292,3.292
307,54,61.656,7.656
308,32,38.288,6.288
309,90,91.711,1.711
310,21,29.934,8.934
311,46,43.39,-2.61
312,45,50.813,5.813
313,33,39.721,6.721
314,69,55.615,-13.385
315,69,63.95,-5.05
316,19,22.857,3.857
317,87,88.117,1.117
318,90,87.822,-2.178
319,89,92.381,3.381
320,66,59.15,-6.85
321,84,86.971,2.971
322,84,74.238,-9.762
323,89,88.04,-0.96
324,33,27.294,-5.706
325,81,83.722,2.722
326,39,47.123,8.123
327,79,83.585,4.585
328,73,67.848,-5.152
329,72,70.878,-1.122
330,55,54.946,-0.054
331,39,42.34,3.34
332,82,83.523,1.523
333,78,76.246,-1.754
334,39,51.608,12.608
335,50,55.731,5.731
336,51,51.851,0.851
337,34,43.352,9.352
338,75,68.399,-6.601
339,44,49.925,5.925
340,43,57.641,14.641
341,84,81.425,-2.575
342,41,42.928,1.928
343,43,37.629,-5.371
344,46,52.403,6.403
345,73,72.711,-0.289
346,61,56.495,-4.505
347,60,69,9
348,32,34.727,2.727
349,82,75.078,-6.922
350,66,74.952,8.952
351,46,41.778,-4.222
352,62,61.67,-0.33
353,64,56.203,-7.797
354,97,89.024,-7.976
355,50,50.273,0.273
356,70,59.6,-10.4
357,16,28.412,12.412
358,41,50.435,9.435
359,87,80.153,-6.847
360,80,86.878,6.878
361,69,63.071,-5.929
362,66,66.233,0.233
363,53,59.801,6.801
364,64,64.355,0.355
365,60,64.193,4.193
366,66,57.982,-8.018
367,75,80.805,5.805
368,80,74.538,-5.462
369,84,89.429,5.429
370,57,65.499,8.499
371,57,59.776,2.776
372,37,48.858,11.858
