
inst#,actual,predicted,error
272,54,48.9,-5.1
273,53,59,6
274,46,45.95,-0.05
275,95,83.2,-11.8
276,30,22.2,-7.8
277,79,77,-2
278,66,69.55,3.55
279,75,83.5,8.5
280,70,82.8,12.8
281,80,81.4,1.4
282,37,38.3,1.3
283,57,59.95,2.95
284,52,57.45,5.45
285,57,46.6,-10.4
286,82,97.8,15.8
287,57,56.85,-0.15
288,82,79.85,-2.15
289,60,63.05,3.05
290,53,56.3,3.3
291,68,66.35,-1.65
292,57,46.25,-10.75
293,84,91,7
294,64,67.6,3.6
295,68,69.5,1.5
296,39,39.95,0.95
297,51,35.4,-15.6
298,70,65.05,-4.95
299,51,69.05,18.05
300,46,64,18
301,86,88.6,2.6
302,78,82.1,4.1
303,77,83.6,6.6
304,70,61.85,-8.15
305,44,44.8,0.8
306,64,67.2,3.2
307,54,65.4,11.4
308,32,38.6,6.6
309,90,88.2,-1.8
310,21,30.3,9.3
311,46,47.3,1.3
312,45,52.45,7.45
313,33,38.7,5.7
314,69,47.25,-21.75
315,69,59.9,-9.1
316,19,17.7,-1.3
317,87,91.1,4.1
318,90,85,-5
319,89,92,3
320,66,52,-14
321,84,87.55,3.55
322,84,70.733,-13.267
323,89,89.4,0.4
324,33,27.7,-5.3
325,81,87.9,6.9
326,39,40.2,1.2
327,79,90,11
328,73,70,-3
329,72,71.3,-0.7
330,55,48.9,-6.1
331,39,36.3,-2.7
332,82,85.5,3.5
333,78,70.5,-7.5
334,39,45.85,6.85
335,50,60.55,10.55
336,51,51.95,0.95
337,34,48.65,14.65
338,75,72,-3
339,44,51.5,7.5
340,43,43.483,0.483
341,84,84,0
342,41,33.933,-7.067
343,43,34.85,-8.15
344,46,54.8,8.8
345,73,81.8,8.8
346,61,47.9,-13.1
347,60,79.7,19.7
348,32,36.9,4.9
349,82,78.7,-3.3
350,66,64.7,-1.3
351,46,44,-2
352,62,49.6,-12.4
353,64,57.55,-6.45
354,97,87,-10
355,50,61.3,11.3
356,70,60.7,-9.3
357,16,31.75,15.75
358,41,63.6,22.6
359,87,90.2,3.2
360,80,88.8,8.8
361,69,59.45,-9.55
362,66,67.3,1.3
363,53,56.65,3.65
364,64,60.6,-3.4
365,60,70.5,10.5
366,66,53.25,-12.75
367,75,73,-2
368,80,81.1,1.1
369,84,89.9,5.9
370,57,61.8,4.8
371,57,53.85,-3.15
372,37,46,9
