inst#,actual,predicted,error
253,47,48.059,1.059
254,30,31.591,1.591
255,58,56.743,-1.257
256,38,38.185,0.185
257,38,31.591,-6.409
258,26,22.236,-3.764
259,14,14.937,0.937
260,39,31.591,-7.409
261,33,28.917,-4.083
262,40,38.185,-1.815
263,56,53.816,-2.184
264,13,15.473,2.473
265,17,22.236,5.236
266,29,24.907,-4.093
267,7,14.937,7.937
268,28,31.591,3.591
269,46,48.059,2.059
270,20,21.055,1.055
271,14,14.937,0.937
272,33,28.917,-4.083
273,18,22.236,4.236
274,19,16.45,-2.55
275,54,56.743,2.743
276,-10,-0.151,9.849
277,46,50.495,4.495
278,39,38.185,-0.815
279,55,50.495,-4.505
280,59,56.743,-2.257
281,65,56.743,-8.257
282,-2,5.619,7.619
283,28,31.591,3.591
284,18,24.907,6.907
285,27,28.917,1.917
286,53,61.829,8.829
287,30,31.591,1.591
288,48,48.059,0.059
289,32,38.185,6.185
290,31,25.965,-5.035
291,36,33.37,-2.63
292,13,16.45,3.45
293,54,50.495,-3.505
294,33,31.591,-1.409
295,45,43.2,-1.8
296,5,8.077,3.077
297,26,21.055,-4.945
298,24,24.907,0.907
299,39,38.185,-0.815
300,23,21.055,-1.945
301,56,50.495,-5.505
302,42,39.439,-2.561
303,53,50.495,-2.505
304,28,20.678,-7.322
305,17,14.937,-2.063
306,36,39.439,3.439
307,34,31.591,-2.409
308,10,8.077,-1.923
309,70,64.978,-5.022
310,1,5.619,4.619
311,12,14.937,2.937
312,26,21.055,-4.945
313,5,5.619,0.619
314,30,24.907,-5.093
315,36,39.439,3.439
316,-14,-0.151,13.849
317,65,61.829,-3.171
318,49,61.829,12.829
319,54,64.978,10.978
320,34,31.591,-2.409
321,59,61.829,2.829
322,49,48.059,-0.941
323,61,61.829,0.829
324,-2,-2.823,-0.823
325,53,58.014,5.014
326,14,15.473,1.473
327,58,56.743,-1.257
328,33,38.185,5.185
329,46,48.059,2.059
330,15,21.055,6.055
331,13,14.937,1.937
332,44,56.743,12.743
333,53,48.059,-4.941
334,28,22.236,-5.764
335,30,31.591,1.591
336,27,21.055,-5.945
337,16,8.128,-7.872
338,46,38.185,-7.815
339,30,21.055,-8.945
340,37,31.591,-5.409
341,59,56.743,-2.257
342,11,14.937,3.937
343,13,14.937,1.937
344,30,22.236,-7.764
345,49,48.059,-0.941
346,31,28.917,-2.083
347,42,39.23,-2.77
348,8,5.619,-2.381
349,52,48.059,-3.941
350,34,48.059,14.059
351,13,14.937,1.937
352,34,27.022,-6.978
353,28,24.907,-3.093
354,64,58.014,-5.986
355,21,21.055,0.055
356,37,28.917,-8.083
357,4,-0.151,-4.151
358,24,21.055,-2.945
359,56,44.098,-11.902
360,65,64.978,-0.022
361,37,31.591,-5.409
362,42,38.185,-3.815
363,15,28.917,13.917
364,17,31.591,14.591
365,35,38.185,3.185
366,33,31.591,-1.409
367,58,56.743,-1.257
368,47,48.059,1.059
369,66,64.978,-1.022
370,31,38.185,7.185
371,7,31.591,24.591
372,18,21.055,3.055
