inst#,actual,predicted,error
257,44,47.116,3.116
258,32,37.165,5.165
259,24,26.865,2.865
260,44,48.701,4.701
261,48,45.1,-2.9
262,56,51.278,-4.722
263,64,64.188,0.188
264,35,25.706,-9.294
265,29,31.995,2.995
266,44,41.892,-2.108
267,19,20.684,1.684
268,42,43.447,1.447
269,56,59.544,3.544
270,29,34.095,5.095
271,18,26,8
272,43,44.667,1.667
273,30,34.37,4.37
274,27,31.699,4.699
275,67,64.683,-2.317
276,0,7.902,7.902
277,61,56.793,-4.207
278,51,51.08,0.08
279,62,63.712,1.712
280,66,66.506,0.506
281,74,69.499,-4.501
282,21,19.981,-1.019
283,48,44.26,-3.74
284,36,34.37,-1.63
285,43,42.532,-0.468
286,69,65.065,-3.935
287,42,44.26,2.26
288,53,59.833,6.833
289,44,45.628,1.628
290,41,43.825,2.825
291,47,50.933,3.933
292,26,26.858,0.858
293,64,63.302,-0.698
294,49,45.378,-3.622
295,66,59.113,-6.887
296,16,21.576,5.576
297,31,38.154,7.154
298,41,40.78,-0.22
299,49,49.596,0.596
300,37,35.518,-1.482
301,65,64.458,-0.542
302,55,53.364,-1.636
303,64,62.24,-1.76
304,36,43.817,7.817
305,23,27.992,4.992
306,50,50.412,0.412
307,51,44.528,-6.472
308,15,19.91,4.91
309,74,74.064,0.064
310,18,14.604,-3.396
311,21,25.355,4.355
312,35,37.839,2.839
313,29,19.056,-9.944
314,44,42.096,-1.904
315,42,50.412,8.412
316,-2,7.252,9.252
317,71,70.201,-0.799
318,72,60.078,-11.922
319,74,65.994,-8.006
320,45,44.961,-0.039
321,72,69.281,-2.719
322,61,59.637,-1.363
323,70,69.777,-0.223
324,21,16.42,-4.58
325,63,65.065,2.065
326,32,27.808,-4.192
327,67,65.831,-1.169
328,59,47.813,-11.187
329,54,58.588,4.588
330,41,30.368,-10.632
331,22,27.892,5.892
332,64,60.545,-3.455
333,60,62.24,2.24
334,34,41.342,7.342
335,36,43.447,7.447
336,41,40.449,-0.551
337,30,25.305,-4.695
338,58,55.507,-2.493
339,37,41.495,4.495
340,42,45.136,3.136
341,67,67.002,0.002
342,23,23.972,0.972
343,19,25.706,6.706
344,33,42.627,9.627
345,59,59.082,0.082
346,43,44.638,1.638
347,52,52.376,0.376
348,16,20.579,4.579
349,57,62.347,5.347
350,58,50.427,-7.573
351,19,29.307,10.307
352,56,45.066,-10.934
353,45,41.546,-3.454
354,68,69.186,1.186
355,36,35.415,-0.585
356,50,47.691,-2.309
357,10,17.125,7.125
358,37,35.195,-1.805
359,65,64.394,-0.606
360,73,70.357,-2.643
361,55,47.488,-7.512
362,52,52.691,0.691
363,46,32.745,-13.255
364,54,34.671,-19.329
365,49,48.309,-0.691
366,42,45.378,3.378
367,62,65.831,3.831
368,58,59.173,1.173
369,76,73.638,-2.362
370,48,44.74,-3.26
371,41,31.362,-9.638
372,32,32.451,0.451
