inst#,actual,predicted,error
256,64,62.036,-1.964
257,48,52.914,4.914
258,54,49.209,-4.791
259,46,42.589,-3.411
260,50,54.498,4.498
261,66,62.251,-3.749
262,57,72.258,15.258
263,81,82.198,1.198
264,43,48.354,5.354
265,62,48.139,-13.861
266,52,53.217,1.217
267,41,37.45,-3.55
268,50,54.201,4.201
269,88,73.326,-14.674
270,57,47.596,-9.404
271,39,39.949,0.949
272,54,53.755,-0.245
273,53,48.797,-4.203
274,46,46.936,0.936
275,95,83.506,-11.494
276,30,27.727,-2.273
277,79,74.965,-4.035
278,66,65.812,-0.188
279,75,75.828,0.828
280,70,82.926,12.926
281,80,84.308,4.308
282,37,33.832,-3.168
283,57,61.216,4.216
284,52,52.931,0.931
285,57,53.755,-3.245
286,82,87.087,5.087
287,57,54.201,-2.799
288,82,77.249,-4.751
289,60,60.612,0.612
290,53,54.021,1.021
291,68,65.719,-2.281
292,57,43.469,-13.531
293,84,78.047,-5.953
294,64,61.663,-2.337
295,68,75.07,7.07
296,39,38.268,-0.732
297,51,47.709,-3.291
298,70,63.04,-6.96
299,51,65.523,14.523
300,46,54.127,8.127
301,86,78.047,-7.953
302,78,72.361,-5.639
303,77,78.047,1.047
304,70,53.747,-16.253
305,44,44.047,0.047
306,64,66.243,2.243
307,54,62.392,8.392
308,32,38.662,6.662
309,90,88.501,-1.499
310,21,30.817,9.817
311,46,44.177,-1.823
312,45,51.857,6.857
313,33,37.56,4.56
314,69,53.217,-15.783
315,69,61.481,-7.519
316,19,26.179,7.179
317,87,87.087,0.087
318,90,86.183,-3.817
319,89,88.501,-0.499
320,66,59.171,-6.829
321,84,86.599,2.599
322,84,75.417,-8.583
323,89,87.087,-1.913
324,33,29.643,-3.357
325,81,84.11,3.11
326,39,46.01,7.01
327,79,83.83,4.83
328,73,70.275,-2.725
329,72,72.811,0.811
330,55,52.591,-2.409
331,39,42.361,3.361
332,82,80.429,-1.571
333,78,77.622,-0.378
334,39,49.7,10.7
335,50,53.747,3.747
336,51,54.127,3.127
337,34,46.112,12.112
338,75,72.607,-2.393
339,44,54.127,10.127
340,43,52.326,9.326
341,84,83.506,-0.494
342,41,40.587,-0.413
343,43,39.949,-3.051
344,46,50.393,4.393
345,73,74.979,1.979
346,61,53.755,-7.245
347,60,69.485,9.485
348,32,34.495,2.495
349,82,77.63,-4.37
350,66,72.228,6.228
351,46,44.134,-1.866
352,62,60.809,-1.191
