inst#,actual,predicted,error
254,30,35.019,5.019
255,58,35.019,-22.981
256,38,35.019,-2.981
257,38,35.019,-2.981
258,26,35.019,9.019
259,14,35.019,21.019
260,39,35.019,-3.981
261,33,35.019,2.019
262,40,35.019,-4.981
263,56,35.019,-20.981
264,13,35.019,22.019
265,17,35.019,18.019
266,29,35.019,6.019
267,7,35.019,28.019
268,28,35.019,7.019
269,46,35.019,-10.981
270,20,35.019,15.019
271,14,35.019,21.019
272,33,35.019,2.019
273,18,35.019,17.019
274,19,35.019,16.019
275,54,35.019,-18.981
276,-10,35.019,45.019
277,46,35.019,-10.981
278,39,35.019,-3.981
279,55,35.019,-19.981
280,59,35.019,-23.981
281,65,35.019,-29.981
282,-2,35.019,37.019
283,28,35.019,7.019
284,18,35.019,17.019
285,27,35.019,8.019
286,53,35.019,-17.981
287,30,35.019,5.019
288,48,35.019,-12.981
289,32,35.019,3.019
290,31,35.019,4.019
291,36,35.019,-0.981
292,13,35.019,22.019
293,54,35.019,-18.981
294,33,35.019,2.019
295,45,35.019,-9.981
296,5,35.019,30.019
297,26,35.019,9.019
298,24,35.019,11.019
299,39,35.019,-3.981
300,23,35.019,12.019
301,56,35.019,-20.981
302,42,35.019,-6.981
303,53,35.019,-17.981
304,28,35.019,7.019
305,17,35.019,18.019
306,36,35.019,-0.981
307,34,35.019,1.019
308,10,35.019,25.019
309,70,35.019,-34.981
310,1,35.019,34.019
311,12,35.019,23.019
312,26,35.019,9.019
313,5,35.019,30.019
314,30,35.019,5.019
315,36,35.019,-0.981
316,-14,35.019,49.019
317,65,35.019,-29.981
318,49,35.019,-13.981
319,54,35.019,-18.981
320,34,35.019,1.019
321,59,35.019,-23.981
322,49,35.019,-13.981
323,61,35.019,-25.981
324,-2,35.019,37.019
325,53,35.019,-17.981
326,14,35.019,21.019
327,58,35.019,-22.981
328,33,35.019,2.019
329,46,35.019,-10.981
330,15,35.019,20.019
331,13,35.019,22.019
332,44,35.019,-8.981
333,53,35.019,-17.981
334,28,35.019,7.019
335,30,35.019,5.019
336,27,35.019,8.019
337,16,35.019,19.019
338,46,35.019,-10.981
339,30,35.019,5.019
340,37,35.019,-1.981
341,59,35.019,-23.981
342,11,35.019,24.019
343,13,35.019,22.019
344,30,35.019,5.019
345,49,35.019,-13.981
346,31,35.019,4.019
347,42,35.019,-6.981
348,8,35.019,27.019
349,52,35.019,-16.981
350,34,35.019,1.019
351,13,35.019,22.019
352,34,35.019,1.019
353,28,35.019,7.019
354,64,35.019,-28.981
355,21,35.019,14.019
356,37,35.019,-1.981
357,4,35.019,31.019
358,24,35.019,11.019
359,56,35.019,-20.981
360,65,35.019,-29.981
361,37,35.019,-1.981
362,42,35.019,-6.981
363,15,35.019,20.019
364,17,35.019,18.019
365,35,35.019,0.019
366,33,35.019,2.019
367,58,35.019,-22.981
368,47,35.019,-11.981
369,66,35.019,-30.981
370,31,35.019,4.019
371,7,35.019,28.019
372,18,35.019,17.019
