inst#,actual,predicted,error
256,64,64.536,0.536
257,48,47.122,-0.878
258,54,49.689,-4.311
259,46,44.5,-1.5
260,50,49.354,-0.646
261,66,61.944,-4.056
262,57,70.697,13.697
263,81,82.507,1.507
264,43,45.724,2.724
265,62,50.14,-11.86
266,52,51.41,-0.59
267,41,37.979,-3.021
268,50,53.822,3.822
269,88,70.817,-17.183
270,57,46.774,-10.226
271,39,40.397,1.397
272,54,49.677,-4.323
273,53,51.065,-1.935
274,46,47.13,1.13
275,95,81.726,-13.274
276,30,24.918,-5.082
277,79,75.349,-3.651
278,66,66.792,0.792
279,75,79.54,4.54
280,70,83.249,13.249
281,80,84.247,4.247
282,37,33.783,-3.217
283,57,59.786,2.786
284,52,53.856,1.856
285,57,50.97,-6.03
286,82,90.296,8.296
287,57,54.272,-2.728
288,82,81.403,-0.597
289,60,62.691,2.691
290,53,56.247,3.247
291,68,67.153,-0.847
292,57,43.485,-13.515
293,84,81.556,-2.444
294,64,63.601,-0.399
295,68,72.127,4.127
296,39,39.911,0.911
297,51,47.041,-3.959
298,70,68.129,-1.871
299,51,67.405,16.405
300,46,54.135,8.135
301,86,81.556,-4.444
302,78,72.434,-5.566
303,77,81.556,4.556
304,70,54.984,-15.016
305,44,45.734,1.734
306,64,69.124,5.124
307,54,63.916,9.916
308,32,39.284,7.284
309,90,89.076,-0.924
310,21,31.521,10.521
311,46,43.003,-2.997
312,45,52.594,7.594
313,33,37.325,4.325
314,69,52.451,-16.549
315,69,66.663,-2.337
316,19,23.582,4.582
317,87,87.303,0.303
318,90,86.717,-3.283
319,89,89.518,0.518
320,66,54.392,-11.608
321,84,85.723,1.723
322,84,76.299,-7.701
323,89,86.857,-2.143
324,33,31.427,-1.573
325,81,84.742,3.742
326,39,44.458,5.458
327,79,82.383,3.383
328,73,67.86,-5.14
329,72,68.098,-3.902
330,55,53.134,-1.866
331,39,41.712,2.712
332,82,81.47,-0.53
333,78,77.612,-0.388
334,39,49.825,10.825
335,50,54.774,4.774
336,51,52.682,1.682
337,34,48.626,14.626
338,75,69.207,-5.793
339,44,54.302,10.302
