inst#,actual,predicted,error
255,61,62.277,1.277
256,46,45.234,-0.766
257,39,41.208,2.208
258,34,35.088,1.088
259,23,25.999,2.999
260,41,42.209,1.209
261,37,43.802,6.802
262,46,46.127,0.127
263,57,61.233,4.233
264,21,26.267,5.267
265,34,32.208,-1.792
266,34,37.737,3.737
267,21,20.566,-0.434
268,39,36.459,-2.541
269,53,56.912,3.912
270,30,32.443,2.443
271,21,23.408,2.408
272,37,40.092,3.092
273,34,30.58,-3.42
274,28,28.901,0.901
275,63,64.175,1.175
276,10,6.714,-3.286
277,50,55.339,5.339
278,45,47.203,2.203
279,55,58.949,3.949
280,61,60.234,-0.766
281,64,66.841,2.841
282,17,15.358,-1.642
283,39,39.05,0.05
284,34,31.157,-2.843
285,35,37.861,2.861
286,69,60.682,-8.318
287,39,39.216,0.216
288,61,55.983,-5.017
289,44,41.242,-2.758
290,37,38.569,1.569
291,53,45.66,-7.34
292,21,28.545,7.545
293,55,60.992,5.992
294,39,43.437,4.437
295,55,52.764,-2.236
296,25,18.653,-6.347
297,33,34.195,1.195
298,46,39.363,-6.637
299,44,43.152,-0.848
300,30,32.274,2.274
301,55,62.629,7.629
302,48,52.267,4.267
303,54,58.733,4.733
304,36,40.662,4.662
305,27,26.85,-0.15
306,48,45.068,-2.932
307,39,41.695,2.695
308,24,19.242,-4.758
309,73,71.846,-1.154
310,9,12.41,3.41
311,28,24.589,-3.411
312,32,33.239,1.239
313,17,18.94,1.94
314,34,42.512,8.512
315,48,45.221,-2.779
316,9,1.679,-7.321
317,69,68.188,-0.812
318,66,61.12,-4.88
319,72,63.632,-8.368
320,39,43.885,4.885
321,66,64.586,-1.414
322,53,58.09,5.09
323,69,66.563,-2.437
324,3,14.352,11.352
325,66,59.602,-6.398
326,27,25.343,-1.657
327,64,62.139,-1.861
328,43,47.084,4.084
329,52,52.61,0.61
330,33,31.11,-1.89
331,26,23.463,-2.537
332,64,55.513,-8.487
333,57,58.432,1.432
334,34,32.586,-1.414
335,39,36.625,-2.375
336,30,36.075,6.075
337,23,24.804,1.804
338,46,53.918,7.918
339,30,35.254,5.254
340,39,39.176,0.176
341,61,63.895,2.895
342,26,23.11,-2.89
343,21,24.055,3.055
344,36,35.204,-0.796
345,52,55.045,3.045
346,36,40.858,4.858
347,50,47.324,-2.676
348,18,18.385,0.385
349,57,58.526,1.526
350,54,45.682,-8.318
351,27,24.81,-2.19
352,36,44.399,8.399
353,34,40.396,6.396
354,72,69.792,-2.208
355,30,32.147,2.147
356,37,47.076,10.076
357,12,11.539,-0.461
358,30,31.513,1.513
359,60,62.88,2.88
360,66,66.703,0.703
361,39,47.515,8.515
362,46,48.834,2.834
363,37,31.298,-5.702
364,39,36.167,-2.833
365,44,43.426,-0.574
366,39,42.973,3.973
367,63,60.442,-2.558
368,55,55.673,0.673
369,68,68.622,0.622
370,46,40.543,-5.457
371,39,27.633,-11.367
372,30,26.83,-3.17
