inst#,actual,predicted,error
256,44,50.864,6.864
257,44,43.46,-0.54
258,32,39.281,7.281
259,24,27.074,3.074
260,44,45.383,1.383
261,48,45.486,-2.514
262,56,49.512,-6.488
263,64,63.662,-0.338
264,35,25.143,-9.857
265,29,36.17,7.17
266,44,39.53,-4.47
267,19,22.658,3.658
268,42,40.368,-1.632
269,56,59.873,3.873
270,29,36.387,7.387
271,18,24.783,6.783
272,43,44.145,1.145
273,30,33.124,3.124
274,27,30.887,3.887
275,67,65.741,-1.259
276,0,13.771,13.771
277,61,58.066,-2.934
278,51,51.109,0.109
279,62,62.231,0.231
280,66,64.564,-1.436
281,74,68.352,-5.648
282,21,19.731,-1.269
283,48,44.197,-3.803
284,36,32.582,-3.418
285,43,41.811,-1.189
286,69,66.166,-2.834
287,42,44.732,2.732
288,53,60.66,7.66
289,44,45.484,1.484
290,41,42.585,1.585
291,47,51.841,4.841
292,26,29.541,3.541
293,64,62.836,-1.164
294,49,46.158,-2.842
295,66,58.433,-7.567
296,16,23.009,7.009
297,31,37.164,6.164
298,41,41.929,0.929
299,49,46.714,-2.286
300,37,34.242,-2.758
301,65,64.511,-0.489
302,55,54.678,-0.322
303,64,62.004,-1.996
304,36,42.98,6.98
305,23,28.571,5.571
306,50,50.438,0.438
307,51,44.977,-6.023
308,15,22.02,7.02
309,74,72.224,-1.776
310,18,14.799,-3.201
311,21,27.049,6.049
312,35,36.983,1.983
313,29,19.381,-9.619
314,44,43.647,-0.353
315,42,50.991,8.991
316,-2,11.62,13.62
317,71,71.062,0.062
318,72,64.165,-7.835
319,74,67.679,-6.321
320,45,47.326,2.326
321,72,68.606,-3.394
322,61,60.371,-0.629
323,70,70.245,0.245
324,21,16.207,-4.793
325,63,65.012,2.012
326,32,26.31,-5.69
327,67,66.03,-0.97
328,59,48.965,-10.035
329,54,58.612,4.612
330,41,32.038,-8.962
331,22,25.305,3.305
332,64,61.502,-2.498
333,60,62.002,2.002
334,34,36.473,2.473
335,36,41.291,5.291
336,41,37.188,-3.812
337,30,24.703,-5.297
338,58,55.163,-2.837
339,37,37.088,0.088
340,42,40.961,-1.039
341,67,66.708,-0.292
342,23,24.337,1.337
343,19,25.143,6.143
344,33,40.083,7.083
345,59,59.651,0.651
346,43,43.007,0.007
347,52,52.259,0.259
348,16,20.402,4.402
349,57,62.015,5.015
350,58,51.43,-6.57
351,19,27.252,8.252
352,56,44.753,-11.247
353,45,41.86,-3.14
354,68,70.737,2.737
355,36,33.374,-2.626
356,50,48.893,-1.107
357,10,17.281,7.281
358,37,33.234,-3.766
359,65,65.425,0.425
360,73,69.472,-3.528
361,55,49.581,-5.419
362,52,52.966,0.966
363,46,32.479,-13.521
364,54,38.852,-15.148
365,49,46.917,-2.083
366,42,46.466,4.466
367,62,65.227,3.227
368,58,59.854,1.854
369,76,70.976,-5.024
370,48,45.401,-2.599
371,41,37.227,-3.773
372,32,29.001,-2.999
