inst#,actual,predicted,error
252,37,34.295,-2.705
253,47,50.005,3.005
254,30,28.927,-1.073
255,58,56.317,-1.683
256,38,32.523,-5.477
257,38,33.049,-4.951
258,26,22.32,-3.68
259,14,14.823,0.823
260,39,33.565,-5.435
261,33,31.808,-1.192
262,40,40.323,0.323
263,56,52.404,-3.596
264,13,12.017,-0.983
265,17,19.73,2.73
266,29,24.643,-4.357
267,7,10.669,3.669
268,28,32.131,4.131
269,46,48.831,2.831
270,20,18.108,-1.892
271,14,10.315,-3.685
272,33,25.759,-7.241
273,18,21.095,3.095
274,19,17.984,-1.016
275,54,58.841,4.841
276,-10,-4.607,5.393
277,46,46.048,0.048
278,39,36.489,-2.511
279,55,48.048,-6.952
280,59,57.504,-1.496
281,65,62.544,-2.456
282,-2,6.363,8.363
283,28,29.098,1.098
284,18,25.819,7.819
285,27,25.563,-1.437
286,53,63.816,10.816
287,30,28.187,-1.813
288,48,48.239,0.239
289,32,32.352,0.352
290,31,27.366,-3.634
291,36,36.059,0.059
292,13,13.13,0.13
293,54,52.626,-1.374
294,33,31.627,-1.373
295,45,47.175,2.175
296,5,8.965,3.965
297,26,19.891,-6.109
298,24,28.285,4.285
299,39,38.81,-0.19
300,23,21.576,-1.424
301,56,52.696,-3.304
302,42,41.687,-0.313
303,53,51.434,-1.566
304,28,21.56,-6.44
305,17,10.851,-6.149
306,36,37.75,1.75
307,34,30.543,-3.457
308,10,9.217,-0.783
309,70,62.774,-7.226
310,1,2.995,1.995
311,12,13.808,1.808
312,26,23.765,-2.235
313,5,6.447,1.447
314,30,24.966,-5.034
315,36,24.017,-11.983
316,-14,-5.398,8.602
317,65,63.934,-1.066
318,49,63.345,14.345
319,54,66.253,12.253
320,34,27.805,-6.195
321,59,61.207,2.207
322,49,49.637,0.637
323,61,62.394,1.394
324,-2,0.375,2.375
325,53,56.985,3.985
326,14,12.71,-1.29
327,58,56.018,-1.982
328,33,39.296,6.296
329,46,40.991,-5.009
330,15,23.859,8.859
331,13,12.584,-0.416
332,44,54.709,10.709
333,53,51.266,-1.734
334,28,25.955,-2.045
335,30,25.023,-4.977
336,27,23.921,-3.079
337,16,10.171,-5.829
338,46,38.372,-7.628
339,30,22.06,-7.94
340,37,35.351,-1.649
341,59,57.062,-1.938
342,11,16.84,5.84
343,13,8.754,-4.246
344,30,20.643,-9.357
345,49,47.786,-1.214
346,31,22.833,-8.167
347,42,43.568,1.568
348,8,4.738,-3.262
349,52,47.935,-4.065
350,34,48.789,14.789
351,13,11.794,-1.206
352,34,24.83,-9.17
353,28,25.646,-2.354
354,64,60.954,-3.046
355,21,24.367,3.367
356,37,31.722,-5.278
357,4,-5.833,-9.833
358,24,21.055,-2.945
359,56,53.988,-2.012
360,65,63.654,-1.346
361,37,35.845,-1.155
362,42,39.248,-2.752
363,15,24.856,9.856
364,17,35.243,18.243
365,35,34.663,-0.337
366,33,26.557,-6.443
367,58,52.414,-5.586
368,47,47.491,0.491
369,66,65.478,-0.522
370,31,37.571,6.571
371,7,28.829,21.829
372,18,16.432,-1.568
