inst#,actual,predicted,error
255,61,63.349,2.349
256,46,44.263,-1.737
257,39,41.421,2.421
258,34,34.626,0.626
259,23,26.629,3.629
260,41,41.421,0.421
261,37,39.478,2.478
262,46,40.95,-5.05
263,57,63.349,6.349
264,21,25.787,4.787
265,34,26.629,-7.371
266,34,34.626,0.626
267,21,25.689,4.689
268,39,34.626,-4.374
269,53,58.57,5.57
270,30,30.419,0.419
271,21,25.787,4.787
272,37,40.344,3.344
273,34,30.419,-3.581
274,28,27.443,-0.557
275,63,60.698,-2.302
276,10,5,-5
277,50,56.049,6.049
278,45,43.433,-1.567
279,55,63.349,8.349
280,61,63.349,2.349
281,64,69.047,5.047
282,17,11.29,-5.71
283,39,34.626,-4.374
284,34,30.419,-3.581
285,35,34.626,-0.374
286,69,63.598,-5.402
287,39,34.626,-4.374
288,61,55.212,-5.788
289,44,40.344,-3.656
290,37,42.138,5.138
291,53,43.433,-9.567
292,21,26.629,5.629
293,55,57.557,2.557
294,39,40.344,1.344
295,55,54.274,-0.726
296,25,25.689,0.689
297,33,34.626,1.626
298,46,37.567,-8.433
299,44,41.421,-2.579
300,30,34.626,4.626
301,55,63.349,8.349
302,48,47.326,-0.674
303,54,57.557,3.557
304,36,44.13,8.13
305,27,25.787,-1.213
306,48,43.433,-4.567
307,39,48.514,9.514
308,24,17.977,-6.023
309,73,69.047,-3.953
310,9,17.805,8.805
311,28,26.629,-1.371
312,32,34.626,2.626
313,17,22.383,5.383
314,34,44.13,10.13
315,48,44.263,-3.737
316,9,5,-4
317,69,67.759,-1.241
318,66,64.911,-1.089
319,72,64.911,-7.089
320,39,44.92,5.92
321,66,69.047,3.047
322,53,54.791,1.791
323,69,63.349,-5.651
324,3,11.29,8.29
325,66,57.557,-8.443
326,27,25.787,-1.213
327,64,63.349,-0.651
328,43,53.636,10.636
329,52,47.326,-4.674
330,33,32.455,-0.545
331,26,25.787,-0.213
332,64,56.049,-7.951
333,57,57.557,0.557
334,34,34.626,0.626
335,39,34.626,-4.374
336,30,34.626,4.626
337,23,25.787,2.787
338,46,56.049,10.049
339,30,34.626,4.626
340,39,41.421,2.421
341,61,63.349,2.349
342,26,25.689,-0.311
343,21,25.787,4.787
344,36,34.626,-1.374
345,52,54.791,2.791
346,36,42.138,6.138
347,50,47.326,-2.674
348,18,17.977,-0.023
349,57,57.935,0.935
350,54,40.95,-13.05
351,27,26.629,-0.371
352,36,40.95,4.95
353,34,37.328,3.328
354,72,69.36,-2.64
355,30,30.419,0.419
356,37,43.433,6.433
357,12,17.805,5.805
358,30,34.626,4.626
359,60,63.349,3.349
360,66,69.047,3.047
361,39,43.433,4.433
362,46,47.326,1.326
363,37,35.645,-1.355
364,39,35.645,-3.355
365,44,44.92,0.92
366,39,39.478,0.478
367,63,63.349,0.349
368,55,56.049,1.049
369,68,69.047,1.047
370,46,42.138,-3.862
371,39,34.961,-4.039
372,30,25.787,-4.213
