inst#,actual,predicted,error
255,61,62.319,1.319
256,46,45.25,-0.75
257,39,41.618,2.618
258,34,35.138,1.138
259,23,26.074,3.074
260,41,42.577,1.577
261,37,43.773,6.773
262,46,46.452,0.452
263,57,61.169,4.169
264,21,26.521,5.521
265,34,31.964,-2.036
266,34,37.981,3.981
267,21,20.662,-0.338
268,39,36.725,-2.275
269,53,56.52,3.52
270,30,32.344,2.344
271,21,23.594,2.594
272,37,40.306,3.306
273,34,30.574,-3.426
274,28,29.044,1.044
275,63,63.783,0.783
276,10,6.758,-3.242
277,50,55.219,5.219
278,45,47.248,2.248
279,55,59.005,4.005
280,61,60.484,-0.516
281,64,66.972,2.972
282,17,15.505,-1.495
283,39,39.205,0.205
284,34,31.238,-2.762
285,35,37.957,2.957
286,69,60.623,-8.377
287,39,39.324,0.324
288,61,55.723,-5.277
289,44,41.312,-2.688
290,37,38.772,1.772
291,53,45.593,-7.407
292,21,28.363,7.363
293,55,60.84,5.84
294,39,43.467,4.467
295,55,52.959,-2.041
296,25,18.752,-6.248
297,33,34.309,1.309
298,46,39.097,-6.903
299,44,43.546,-0.454
300,30,32.549,2.549
301,55,62.452,7.452
302,48,52.081,4.081
303,54,58.746,4.746
304,36,40.374,4.374
305,27,26.987,-0.013
306,48,45.131,-2.869
307,39,41.999,2.999
308,24,19.54,-4.46
309,73,71.767,-1.233
310,9,12.942,3.942
311,28,24.619,-3.381
312,32,33.54,1.54
313,17,19.32,2.32
314,34,42.345,8.345
315,48,45.078,-2.922
316,9,1.944,-7.056
317,69,68.115,-0.885
318,66,60.865,-5.135
319,72,63.46,-8.54
320,39,43.832,4.832
321,66,64.553,-1.447
322,53,57.869,4.869
323,69,66.401,-2.599
324,3,14.597,11.597
325,66,59.505,-6.495
326,27,25.673,-1.327
327,64,62.17,-1.83
328,43,46.995,3.995
329,52,52.591,0.591
330,33,31.146,-1.854
331,26,23.683,-2.317
332,64,55.336,-8.664
333,57,58.379,1.379
334,34,33.04,-0.96
335,39,36.844,-2.156
336,30,36.298,6.298
337,23,25.25,2.25
338,46,53.866,7.866
339,30,35.63,5.63
340,39,39.681,0.681
341,61,63.81,2.81
342,26,23.275,-2.725
343,21,24.146,3.146
344,36,35.49,-0.51
345,52,55.075,3.075
346,36,40.885,4.885
347,50,47.55,-2.45
348,18,18.678,0.678
349,57,58.337,1.337
350,54,45.762,-8.238
351,27,24.827,-2.173
352,36,44.557,8.557
353,34,40.348,6.348
354,72,69.435,-2.565
355,30,32.299,2.299
356,37,46.998,9.998
357,12,12.135,0.135
358,30,31.919,1.919
359,60,62.679,2.679
360,66,66.823,0.823
361,39,47.513,8.513
362,46,48.912,2.912
363,37,31.434,-5.566
364,39,36.129,-2.871
365,44,43.569,-0.431
366,39,42.882,3.882
367,63,60.52,-2.48
368,55,55.506,0.506
369,68,68.682,0.682
370,46,40.72,-5.28
371,39,27.56,-11.44
372,30,27.239,-2.761

