inst#,actual,predicted,error
254,30,33.926,3.926
255,58,57.21,-0.79
256,38,35.561,-2.439
257,38,32.264,-5.736
258,26,22.224,-3.776
259,14,11.64,-2.36
260,39,33.336,-5.664
261,33,32.45,-0.55
262,40,42.719,2.719
263,56,52.495,-3.505
264,13,16.856,3.856
265,17,20.118,3.118
266,29,29.129,0.129
267,7,7.884,0.884
268,28,31.029,3.029
269,46,45.258,-0.742
270,20,18.025,-1.975
271,14,7.418,-6.582
272,33,30.221,-2.779
273,18,21.14,3.14
274,19,16.274,-2.726
275,54,57.007,3.007
276,-10,-8.785,1.215
277,46,46.789,0.789
278,39,38.843,-0.157
279,55,50.491,-4.509
280,59,56.531,-2.469
281,65,62.321,-2.679
282,-2,6.875,8.875
283,28,34.077,6.077
284,18,24.593,6.593
285,27,28.896,1.896
286,53,62.317,9.317
287,30,30.675,0.675
288,48,48.552,0.552
289,32,34.59,2.59
290,31,29.137,-1.863
291,36,41.165,5.165
292,13,11.045,-1.955
293,54,51.17,-2.83
294,33,34.291,1.291
295,45,53.113,8.113
296,5,8.63,3.63
297,26,21.222,-4.778
298,24,33.557,9.557
299,39,37.88,-1.12
300,23,23.117,0.117
301,56,51.636,-4.364
302,42,42.264,0.264
303,53,50.937,-2.063
304,28,24.856,-3.144
305,17,13.52,-3.48
306,36,40.136,4.136
307,34,35.93,1.93
308,10,7.83,-2.17
309,70,67.094,-2.906
310,1,1.29,0.29
311,12,12.871,0.871
312,26,23.207,-2.793
313,5,11.613,6.613
314,30,28.27,-1.73
315,36,35.347,-0.653
316,-14,-9.95,4.05
317,65,63.199,-1.801
318,49,61.855,12.855
319,54,66.558,12.558
320,34,31.921,-2.079
321,59,62.158,3.158
322,49,48.296,-0.704
323,61,62.531,1.531
324,-2,-1.134,0.866
325,53,57.206,4.206
326,14,18.876,4.876
327,58,58.402,0.402
328,33,41.853,8.853
329,46,44.346,-1.654
330,15,26.69,11.69
331,13,12.619,-0.381
332,44,56.549,12.549
333,53,50.378,-2.622
334,28,24.116,-3.884
335,30,27.626,-2.374
336,27,25.133,-1.867
337,16,15.649,-0.351
338,46,42.944,-3.056
339,30,23.218,-6.782
340,37,31.383,-5.617
341,59,56.39,-2.61
342,11,13.085,2.085
343,13,7.783,-5.217
344,30,24.368,-5.632
345,49,47.131,-1.869
346,31,29.281,-1.719
347,42,42.646,0.646
348,8,4.878,-3.122
349,52,48.475,-3.525
350,34,48.091,14.091
351,13,11.151,-1.849
352,34,36.602,2.602
353,28,29.09,1.09
354,64,62.752,-1.248
355,21,22.348,1.348
356,37,33.382,-3.618
357,4,-1.234,-5.234
358,24,23.37,-0.63
359,56,54.518,-1.482
360,65,62.927,-2.073
361,37,37.44,0.44
362,42,39.996,-2.004
363,15,31.972,16.972
364,17,37.126,20.126
365,35,37.425,2.425
366,33,30.22,-2.78
367,58,55.183,-2.817
368,47,47.97,0.97
369,66,65.599,-0.401
370,31,38.183,7.183
371,7,30.108,23.108
372,18,20.737,2.737
