inst#,actual,predicted,error
259,24,27.762,3.762
260,44,47.809,3.809
261,48,48.186,0.186
262,56,51.442,-4.558
263,64,66.056,2.056
264,35,25.94,-9.06
265,29,36.903,7.903
266,44,40.939,-3.061
267,19,22.324,3.324
268,42,40.811,-1.189
269,56,62.369,6.369
270,29,36.223,7.223
271,18,25.315,7.315
272,43,44.625,1.625
273,30,34.587,4.587
274,27,31.65,4.65
275,67,68.476,1.476
276,0,12.346,12.346
277,61,60.201,-0.799
278,51,53.054,2.054
279,62,64.289,2.289
280,66,66.511,0.511
281,74,71.242,-2.758
282,21,16.897,-4.103
283,48,43.032,-4.968
284,36,34.263,-1.737
285,43,41.549,-1.451
286,69,67.606,-1.394
287,42,44.22,2.22
288,53,63.761,10.761
289,44,47.388,3.388
290,41,43.127,2.127
291,47,53.684,6.684
292,26,30.179,4.179
293,64,65.29,1.29
294,49,48.036,-0.964
295,66,58.546,-7.454
296,16,21.522,5.522
297,31,38.574,7.574
298,41,46.201,5.201
299,49,48.769,-0.231
300,37,34.467,-2.533
301,65,66.364,1.364
302,55,57.867,2.867
303,64,63.578,-0.422
304,36,46.344,10.344
305,23,29.648,6.648
306,50,51.59,1.59
307,51,45.655,-5.345
308,15,21.918,6.918
309,74,77.097,3.097
310,18,13.973,-4.027
311,21,27.635,6.635
312,35,36.402,1.402
313,29,18.814,-10.186
314,44,46.754,2.754
315,42,52.892,10.892
316,-2,9.988,11.988
317,71,73.402,2.402
318,72,66.462,-5.538
319,74,69.721,-4.279
320,45,49.155,4.155
321,72,69.719,-2.281
322,61,62.905,1.905
323,70,71.935,1.935
324,21,14.436,-6.564
325,63,66.774,3.774
326,32,26.454,-5.546
327,67,68.135,1.135
328,59,51.347,-7.653
329,54,59.224,5.224
330,41,33.218,-7.782
331,22,25.724,3.724
332,64,62.685,-1.315
333,60,64.361,4.361
334,34,36.115,2.115
335,36,42.026,6.026
336,41,38.518,-2.482
337,30,25.311,-4.689
338,58,58.647,0.647
339,37,38.075,1.075
340,42,44.053,2.053
341,67,68.564,1.564
342,23,25.239,2.239
343,19,25.94,6.94
344,33,40.068,7.068
345,59,60.758,1.758
346,43,45.37,2.37
347,52,54.148,2.148
348,16,20.023,4.023
349,57,64.589,7.589
350,58,52.333,-5.667
351,19,27.995,8.995
352,56,47.379,-8.621
353,45,44.11,-0.89
354,68,74.941,6.941
355,36,34.556,-1.444
356,50,51.421,1.421
357,10,14.384,4.384
358,37,33.453,-3.547
359,65,67.551,2.551
360,73,71.746,-1.254
361,55,51.564,-3.436
362,52,54.778,2.778
363,46,33.432,-12.568
364,54,38.643,-15.357
365,49,49.083,0.083
366,42,48.607,6.607
367,62,67.313,5.313
368,58,61.785,3.785
369,76,73.206,-2.794
370,48,46.361,-1.639
371,41,30.404,-10.596
372,32,28.67,-3.33
