inst#,actual,predicted,error
263,57,62.4,5.4
264,21,22.8,1.8
265,34,25.9,-8.1
266,34,41.3,7.3
267,21,27.3,6.3
268,39,36.3,-2.7
269,53,58.2,5.2
270,30,29.05,-0.95
271,21,25.9,4.9
272,37,42.04,5.04
273,34,31.4,-2.6
274,28,28,0
275,63,68.5,5.5
276,10,12.5,2.5
277,50,50.5,0.5
278,45,43.317,-1.683
279,55,60.35,5.35
280,61,63.35,2.35
281,64,69.9,5.9
282,17,18.725,1.725
283,39,36.3,-2.7
284,34,28.7,-5.3
285,35,32.033,-2.967
286,69,63.6,-5.4
287,39,39.965,0.965
288,61,56.1,-4.9
289,44,41.8,-2.2
290,37,39.873,2.873
291,53,46,-7
292,21,25.2,4.2
293,55,57.5,2.5
294,39,36.65,-2.35
295,55,54.653,-0.347
296,25,14.4,-10.6
297,33,32.15,-0.85
298,46,35.5,-10.5
299,44,39.5,-4.5
300,30,37.7,7.7
301,55,65.133,10.133
302,48,47.1,-0.9
303,54,58.8,4.8
304,36,40.167,4.167
305,27,24.042,-2.958
306,48,42.05,-5.95
307,39,42.9,3.9
308,24,16.417,-7.583
309,73,69.4,-3.6
310,9,8.533,-0.467
311,28,24.55,-3.45
312,32,30,-2
313,17,11.75,-5.25
314,34,42.6,8.6
315,48,41.95,-6.05
316,9,4.3,-4.7
317,69,66,-3
318,66,63.375,-2.625
319,72,70.3,-1.7
320,39,47,8
321,66,65.933,-0.067
322,53,57,4
323,69,67.1,-1.9
324,3,10.95,7.95
325,66,61.1,-4.9
326,27,23.05,-3.95
327,64,64.36,0.36
328,43,50.4,7.4
329,52,46.275,-5.725
330,33,30.6,-2.4
331,26,25,-1
332,64,62.3,-1.7
333,57,57,0
334,34,34.4,0.4
335,39,36.4,-2.6
336,30,31.5,1.5
337,23,28.1,5.1
338,46,54.625,8.625
339,30,36.25,6.25
340,39,39,0
341,61,60.85,-0.15
342,26,22.4,-3.6
343,21,20.8,-0.2
344,36,35.1,-0.9
345,52,51.283,-0.717
346,36,39.6,3.6
347,50,49.65,-0.35
348,18,16.217,-1.783
349,57,60.85,3.85
350,54,43.833,-10.167
351,27,24.15,-2.85
352,36,44.75,8.75
353,34,43.242,9.242
354,72,71.45,-0.55
355,30,30.6,0.6
356,37,41.467,4.467
357,12,8.45,-3.55
358,30,31.1,1.1
359,60,61.133,1.133
360,66,69.76,3.76
361,39,46.15,7.15
362,46,43.75,-2.25
363,37,38.15,1.15
364,39,39.6,0.6
365,44,48.9,4.9
366,39,43.2,4.2
367,63,60.975,-2.025
368,55,52.25,-2.75
369,68,71.05,3.05
370,46,37.917,-8.083
371,39,33.75,-5.25
372,30,25.2,-4.8
