inst#,actual,predicted,error
256,64,60.555,-3.445
257,48,48.85,0.85
258,54,46.866,-7.134
259,46,44.934,-1.066
260,50,49.92,-0.08
261,66,62.969,-3.031
262,57,72.601,15.601
263,81,83.665,2.665
264,43,43.296,0.296
265,62,54.242,-7.758
266,52,50.713,-1.287
267,41,37.901,-3.099
268,50,56.233,6.233
269,88,67.205,-20.795
270,57,46.647,-10.353
271,39,45.422,6.422
272,54,50.096,-3.904
273,53,53.494,0.494
274,46,45.692,-0.308
275,95,84.1,-10.9
276,30,22.955,-7.045
277,79,75.715,-3.285
278,66,67.697,1.697
279,75,77.961,2.961
280,70,78.649,8.649
281,80,81.448,1.448
282,37,35.22,-1.78
283,57,61.674,4.674
284,52,57.107,5.107
285,57,50.653,-6.347
286,82,91.592,9.592
287,57,55.484,-1.516
288,82,81.127,-0.873
289,60,62.847,2.847
290,53,56.23,3.23
291,68,67.968,-0.032
292,57,45.26,-11.74
293,84,86.242,2.242
294,64,64.484,0.484
295,68,72.34,4.34
296,39,40.655,1.655
297,51,40.519,-10.481
298,70,67.168,-2.832
299,51,69.526,18.526
300,46,59.869,13.869
301,86,83.812,-2.188
302,78,76.637,-1.363
303,77,78.894,1.894
304,70,59.812,-10.188
305,44,42.623,-1.377
306,64,66.927,2.927
307,54,64.592,10.592
308,32,42.158,10.158
309,90,88.598,-1.402
310,21,30.796,9.796
311,46,44.081,-1.919
312,45,49.943,4.943
313,33,40.149,7.149
314,69,48.661,-20.339
315,69,61.514,-7.486
316,19,19.618,0.618
317,87,89.581,2.581
318,90,85.88,-4.12
319,89,89.763,0.763
320,66,55.488,-10.512
321,84,87.689,3.689
322,84,72.789,-11.211
323,89,88.974,-0.026
324,33,28.998,-4.002
325,81,85.819,4.819
326,39,43.355,4.355
327,79,87.574,8.574
328,73,68.031,-4.969
329,72,66.954,-5.046
330,55,52.752,-2.248
331,39,40.397,1.397
332,82,82.279,0.279
333,78,72.61,-5.39
334,39,48.22,9.22
335,50,57.764,7.764
336,51,53.634,2.634
337,34,50.108,16.108
338,75,69.125,-5.875
339,44,50.75,6.75
340,43,46.265,3.265
341,84,82.189,-1.811
342,41,38.531,-2.469
343,43,38.12,-4.88
344,46,50.71,4.71
345,73,74.923,1.923
346,61,50.984,-10.016
347,60,73.211,13.211
348,32,35.211,3.211
349,82,73.866,-8.134
350,66,69.171,3.171
351,46,44.828,-1.172
352,62,54.924,-7.076
353,64,55.53,-8.47
354,97,90.949,-6.051
355,50,57.189,7.189
356,70,63.635,-6.365
357,16,31.737,15.737
358,41,60.059,19.059
359,87,84.6,-2.4
360,80,87.356,7.356
361,69,60.958,-8.042
362,66,68.057,2.057
363,53,58.316,5.316
364,64,60.182,-3.818
365,60,66.668,6.668
366,66,52.366,-13.634
367,75,74.389,-0.611
368,80,79.477,-0.523
369,84,87.644,3.644
370,57,65.323,8.323
371,57,51.443,-5.557
372,37,45.355,8.355
