inst#,actual,predicted,error
248,18,12.562,-5.438
249,32,20.87,-11.13
250,21,14.25,-6.75
251,3,1.626,-1.374
252,37,30.02,-6.98
253,47,48.553,1.553
254,30,28.86,-1.14
255,58,53.72,-4.28
256,38,31.718,-6.282
257,38,27.678,-10.322
258,26,18.203,-7.797
259,14,7.819,-6.181
260,39,29.012,-9.988
261,33,27.001,-5.999
262,40,38.234,-1.766
263,56,48.303,-7.697
264,13,10.86,-2.14
265,17,16.48,-0.52
266,29,23.724,-5.276
267,7,5.067,-1.933
268,28,26.608,-1.392
269,46,40.689,-5.311
270,20,13.903,-6.097
271,14,4.821,-9.179
272,33,25.355,-7.645
273,18,17.406,-0.594
274,19,12.293,-6.707
275,54,52.626,-1.374
276,-10,-4.982,5.018
277,46,42.207,-3.793
278,39,34.265,-4.735
279,55,46.279,-8.721
280,59,53.005,-5.995
281,65,60.716,-4.284
282,-2,3.581,5.581
283,28,29.053,1.053
284,18,20.062,2.062
285,27,23.686,-3.314
286,53,58.623,5.623
287,30,26.178,-3.822
288,48,44.303,-3.697
289,32,30.55,-1.45
290,31,24.484,-6.516
291,36,37.559,1.559
292,13,6.751,-6.249
293,54,46.857,-7.143
294,33,29.098,-3.902
295,45,49.635,4.635
296,5,6.552,1.552
297,26,17.218,-8.782
298,24,29.998,5.998
299,39,33.534,-5.466
300,23,17.916,-5.084
301,56,47.36,-8.64
302,42,37.583,-4.417
303,53,46.815,-6.185
304,28,20.482,-7.518
305,17,10.156,-6.844
306,36,35.949,-0.051
307,34,30.774,-3.226
308,10,5.918,-4.082
309,70,64.518,-5.482
310,1,-0.845,-1.845
311,12,9.96,-2.04
312,26,18.56,-7.44
313,5,6.489,1.489
314,30,22.671,-7.329
315,36,31.905,-4.095
316,-14,-5.451,8.549
317,65,59.859,-5.141
318,49,58.814,9.814
319,54,64.107,10.107
320,34,27.031,-6.969
321,59,59.468,0.468
322,49,43.744,-5.256
323,61,58.768,-2.232
324,-2,-3.168,-1.168
325,53,52.622,-0.378
326,14,14.01,0.01
327,58,54.615,-3.385
328,33,36.712,3.712
329,46,40.072,-5.928
330,15,21.394,6.394
331,13,9.368,-3.632
332,44,52.164,8.164
333,53,46.017,-6.983
334,28,19.94,-8.06
335,30,23.868,-6.132
336,27,19.412,-7.588
337,16,10.702,-5.298
338,46,38.076,-7.924
339,30,18.033,-11.967
340,37,27.039,-9.961
341,59,52.485,-6.515
342,11,9.645,-1.355
