inst#,actual,predicted,error
256,44,48.618,4.618
257,44,43.961,-0.039
258,32,37.796,5.796
259,24,27.58,3.58
260,44,45.301,1.301
261,48,44.566,-3.434
262,56,48.257,-7.743
263,64,63.862,-0.138
264,35,26.038,-8.962
265,29,34.633,5.633
266,44,38.986,-5.014
267,19,22.435,3.435
268,42,39.044,-2.956
269,56,59.164,3.164
270,29,34.414,5.414
271,18,25.755,7.755
272,43,42.122,-0.878
273,30,33.333,3.333
274,27,31.241,4.241
275,67,66.847,-0.153
276,0,8.947,8.947
277,61,56.732,-4.268
278,51,49.358,-1.642
279,62,61.708,-0.292
280,66,64.017,-1.983
281,74,69.848,-4.152
282,21,16.03,-4.97
283,48,40.47,-7.53
284,36,33.129,-2.871
285,43,39.139,-3.861
286,69,64.864,-4.136
287,42,41.535,-0.465
288,53,60.604,7.604
289,44,44.209,0.209
290,41,40.853,-0.147
291,47,49.766,2.766
292,26,28.889,2.889
293,64,63.009,-0.991
294,49,44.558,-4.442
295,66,54.957,-11.043
296,16,21.762,5.762
297,31,36.985,5.985
298,41,42.386,1.386
299,49,46.103,-2.897
300,37,33.77,-3.23
301,65,64.481,-0.519
302,55,53.999,-1.001
303,64,60.85,-3.15
304,36,42.519,6.519
305,23,29.569,6.569
306,50,47.953,-2.047
307,51,43.054,-7.946
308,15,22.799,7.799
309,74,76.344,2.344
310,18,12.771,-5.229
311,21,27.514,6.514
312,35,35.563,0.563
313,29,18.942,-10.058
314,44,42.981,-1.019
315,42,48.971,6.971
316,-2,4.377,6.377
317,71,72.272,1.272
318,72,63.765,-8.235
319,74,67.421,-6.579
320,45,45.498,0.498
321,72,67.867,-4.133
322,61,59.947,-1.053
323,70,70.55,0.55
324,21,12.42,-8.58
325,63,64.061,1.061
326,32,26.953,-5.047
327,67,65.917,-1.083
328,59,47.19,-11.81
329,54,55.706,1.706
330,41,31.943,-9.057
331,22,26.221,4.221
332,64,59.074,-4.926
333,60,61.653,1.653
334,34,35.805,1.805
335,36,40.109,4.109
336,41,36.919,-4.081
337,30,26.201,-3.799
338,58,55.119,-2.881
339,37,37.09,0.09
340,42,42.41,0.41
341,67,66.869,-0.131
342,23,25.564,2.564
343,19,26.038,7.038
344,33,38.695,5.695
345,59,57.507,-1.493
346,43,42.283,-0.717
347,52,50.732,-1.268
348,16,20.536,4.536
349,57,61.936,4.936
350,58,48.493,-9.507
351,19,27.847,8.847
352,56,44.084,-11.916
353,45,40.898,-4.102
354,68,74.376,6.376
355,36,33.52,-2.48
356,50,47.511,-2.489
357,10,13.949,3.949
358,37,33.284,-3.716
359,65,65.683,0.683
360,73,70.247,-2.753
361,55,47.707,-7.293
362,52,51.155,-0.845
363,46,32.334,-13.666
364,54,36.039,-17.961
365,49,45.807,-3.193
366,42,44.966,2.966
367,62,64.902,2.902
368,58,58.467,0.467
369,76,71.994,-4.006
370,48,43.465,-4.535
371,41,29.289,-11.711
372,32,29.275,-2.725
