inst#,actual,predicted,error
256,44,51.301,7.301
257,44,42.927,-1.073
258,32,38.706,6.706
259,24,28.172,4.172
260,44,42.927,-1.073
261,48,51.301,3.301
262,56,51.301,-4.699
263,64,66.51,2.51
264,35,22.199,-12.801
265,29,36.851,7.851
266,44,35.52,-8.48
267,19,12.167,-6.833
268,42,44.78,2.78
269,56,60.086,4.086
270,29,35.52,6.52
271,18,31.82,13.82
272,43,51.301,8.301
273,30,33.057,3.057
274,27,29.978,2.978
275,67,63.47,-3.53
276,0,6.033,6.033
277,61,60.086,-0.914
278,51,51.301,0.301
279,62,66.51,4.51
280,66,66.51,0.51
281,74,69.167,-4.833
282,21,25.66,4.66
283,48,44.78,-3.22
284,36,29.186,-6.814
285,43,38.706,-4.294
286,69,63.47,-5.53
287,42,44.78,2.78
288,53,59.346,6.346
289,44,51.301,7.301
290,41,51.372,10.372
291,47,51.992,4.992
292,26,28.172,2.172
293,64,63.47,-0.53
294,49,51.301,2.301
295,66,66.425,0.425
296,16,24.935,8.935
297,31,38.706,7.706
298,41,41.11,0.11
299,49,42.927,-6.073
300,37,38.834,1.834
301,65,66.51,1.51
302,55,51.301,-3.699
303,64,63.47,-0.53
304,36,40.844,4.844
305,23,28.172,5.172
306,50,51.301,1.301
307,51,51.301,0.301
308,15,20.543,5.543
309,74,72.675,-1.325
310,18,13.346,-4.654
311,21,28.172,7.172
312,35,38.706,3.706
313,29,20.543,-8.457
314,44,35.52,-8.48
315,42,51.301,9.301
316,-2,10.633,12.633
317,71,71.883,0.883
318,72,59.346,-12.654
319,74,63.47,-10.53
320,45,51.301,6.301
321,72,66.51,-5.49
322,61,59.346,-1.654
323,70,71.883,1.883
324,21,13.346,-7.654
325,63,63.47,0.47
326,32,31.82,-0.18
327,67,66.51,-0.49
328,59,51.301,-7.699
329,54,58.818,4.818
330,41,28.315,-12.685
331,22,31.82,9.82
332,64,60.086,-3.914
333,60,63.47,3.47
334,34,35.52,1.52
335,36,44.78,8.78
336,41,38.706,-2.294
337,30,20.719,-9.281
338,58,51.301,-6.699
339,37,43.506,6.506
340,42,42.927,0.927
341,67,66.51,-0.49
342,23,23.843,0.843
343,19,22.199,3.199
344,33,37.517,4.517
345,59,59.346,0.346
346,43,51.372,8.372
347,52,51.992,-0.008
348,16,20.543,4.543
349,57,63.47,6.47
350,58,51.992,-6.008
351,19,28.172,9.172
352,56,51.301,-4.699
353,45,35.52,-9.48
354,68,66.425,-1.575
355,36,29.186,-6.814
356,50,51.301,1.301
357,10,20.543,10.543
358,37,38.834,1.834
359,65,66.51,1.51
360,73,69.167,-3.833
361,55,51.301,-3.699
362,52,51.301,-0.699
363,46,33.057,-12.943
364,54,36.851,-17.149
365,49,51.301,2.301
366,42,51.301,9.301
367,62,66.51,4.51
368,58,59.346,1.346
369,76,72.675,-3.325
370,48,44.78,-3.22
371,41,35.52,-5.48
372,32,29.972,-2.028
