inst#,actual,predicted,error
257,48,56.33,8.33
258,54,49.851,-4.149
259,46,43.486,-2.514
260,50,58.958,8.958
261,66,60.564,-5.436
262,57,70.759,13.759
263,81,80.886,-0.114
264,43,44.723,1.723
265,62,49.734,-12.266
266,52,55.418,3.418
267,41,38.539,-2.461
268,50,56.602,6.602
269,88,72.774,-15.226
270,57,47.683,-9.317
271,39,40.604,1.604
272,54,54.863,0.863
273,53,49.922,-3.078
274,46,46.432,0.432
275,95,82.983,-12.017
276,30,28.56,-1.44
277,79,75.383,-3.617
278,66,67.698,1.698
279,75,78.702,3.702
280,70,81.921,11.921
281,80,85.627,5.627
282,37,36.821,-0.179
283,57,60.229,3.229
284,52,51.666,-0.334
285,57,54.867,-2.133
286,82,86.29,4.29
287,57,56.669,-0.331
288,82,78.936,-3.064
289,60,60.97,0.97
290,53,55.557,2.557
291,68,68.666,0.666
292,57,43.514,-13.486
293,84,80.437,-3.563
294,64,61.626,-2.374
295,68,75.479,7.479
296,39,40.791,1.791
297,51,48.654,-2.346
298,70,62.569,-7.431
299,51,66.709,15.709
300,46,53.911,7.911
301,86,81.276,-4.724
302,78,71.385,-6.615
303,77,79.163,2.163
304,70,54.727,-15.273
305,44,44.391,0.391
306,64,67.656,3.656
307,54,62.963,8.963
308,32,40.384,8.384
309,90,88.032,-1.968
310,21,34.345,13.345
311,46,43.364,-2.636
312,45,51.568,6.568
313,33,40.963,7.963
314,69,55.794,-13.206
315,69,61.764,-7.236
316,19,27.772,8.772
317,87,87.098,0.098
318,90,84.539,-5.461
319,89,86.934,-2.066
320,66,57.247,-8.753
321,84,85.656,1.656
322,84,76.237,-7.763
323,89,86.646,-2.354
324,33,34.821,1.821
325,81,82.005,1.005
326,39,45.544,6.544
327,79,83.499,4.499
328,73,67.597,-5.403
329,72,70.683,-1.317
330,55,52.091,-2.909
331,39,42.576,3.576
332,82,81.003,-0.997
333,78,77.121,-0.879
334,39,51.461,12.461
335,50,55.61,5.61
336,51,53.919,2.919
337,34,46.442,12.442
338,75,71.429,-3.571
339,44,53.062,9.062
340,43,52.942,9.942
341,84,82.679,-1.321
342,41,42.055,1.055
343,43,40.163,-2.837
344,46,53.377,7.377
345,73,75.17,2.17
346,61,55.944,-5.056
347,60,69.851,9.851
348,32,36.878,4.878
349,82,75.887,-6.113
350,66,71.872,5.872
351,46,43.07,-2.93
352,62,60.223,-1.777
353,64,55.845,-8.155
354,97,87.63,-9.37
355,50,52.432,2.432
356,70,62.121,-7.879
357,16,33.692,17.692
358,41,53.609,12.609
359,87,81.936,-5.064
360,80,86.243,6.243
361,69,64.441,-4.559
362,66,67.896,1.896
363,53,54.713,1.713
364,64,59.916,-4.084
365,60,65.189,5.189
366,66,55.112,-10.888
367,75,79.993,4.993
368,80,75.87,-4.13
369,84,87.117,3.117
370,57,64.18,7.18
371,57,54.211,-2.789
372,37,47.467,10.467
