inst#,actual,predicted,error
256,64,63.761,-0.239
257,48,59.375,11.375
258,54,51.627,-2.373
259,46,41.506,-4.494
260,50,60.666,10.666
261,66,59.319,-6.681
262,57,67.997,10.997
263,81,78.269,-2.731
264,43,44.029,1.029
265,62,50.246,-11.754
266,52,55.901,3.901
267,41,38.255,-2.745
268,50,58.303,8.303
269,88,72.611,-15.389
270,57,47.853,-9.147
271,39,38.173,-0.827
272,54,57.586,3.586
273,53,50.631,-2.369
274,46,45.869,-0.131
275,95,82.993,-12.007
276,30,24.131,-5.869
277,79,72.464,-6.536
278,66,65.599,-0.401
279,75,76.285,1.285
280,70,81.583,11.583
281,80,86.463,6.463
282,37,36.101,-0.899
283,57,60.383,3.383
284,52,52.711,0.711
285,57,56.105,-0.895
286,82,87.409,5.409
287,57,58.379,1.379
288,82,76.659,-5.341
289,60,62.281,2.281
290,53,56.816,3.816
291,68,69.112,1.112
292,57,40.909,-16.091
293,84,76.94,-7.06
294,64,60.919,-3.081
295,68,77.293,9.293
296,39,39.646,0.646
297,51,50.654,-0.346
298,70,62.191,-7.809
299,51,64.279,13.279
300,46,50.74,4.74
301,86,77.363,-8.637
302,78,68.979,-9.021
303,77,76.276,-0.724
304,70,54.343,-15.657
305,44,43.78,-0.22
306,64,67.019,3.019
307,54,61.65,7.65
308,32,38.861,6.861
309,90,92.292,2.292
310,21,30.161,9.161
311,46,43.524,-2.476
312,45,51.414,6.414
313,33,39.139,6.139
314,69,55.939,-13.061
315,69,64.245,-4.755
316,19,22.66,3.66
317,87,88.556,1.556
318,90,86.418,-3.582
319,89,91.06,2.06
320,66,59.57,-6.43
321,84,86.796,2.796
322,84,74.458,-9.542
323,89,88.058,-0.942
324,33,27.328,-5.672
325,81,83.449,2.449
326,39,46.786,7.786
327,79,83.772,4.772
328,73,66.892,-6.108
329,72,71.291,-0.709
330,55,53.704,-1.296
331,39,42.655,3.655
332,82,82.202,0.202
333,78,76.769,-1.231
334,39,52.396,13.396
335,50,56.298,6.298
336,51,52.279,1.279
337,34,43.662,9.662
338,75,68.918,-6.082
339,44,51.005,7.005
340,43,58.644,15.644
341,84,81.929,-2.071
342,41,42.926,1.926
343,43,38.482,-4.518
344,46,53.378,7.378
345,73,73.138,0.138
346,61,56.883,-4.117
347,60,69.193,9.193
348,32,35.373,3.373
349,82,75.691,-6.309
350,66,73.477,7.477
351,46,42.242,-3.758
352,62,61.504,-0.496
353,64,56.21,-7.79
354,97,89.358,-7.642
355,50,50.318,0.318
356,70,60.164,-9.836
357,16,29.381,13.381
358,41,50.778,9.778
359,87,80.496,-6.504
360,80,87.37,7.37
361,69,63.15,-5.85
362,66,66.686,0.686
363,53,57.944,4.944
364,64,62.047,-1.953
365,60,64.128,4.128
366,66,58.492,-7.508
367,75,81.411,6.411
368,80,74.595,-5.405
369,84,89.701,5.701
370,57,64.883,7.883
371,57,57.161,0.161
372,37,48.818,11.818
