inst#,actual,predicted,error
259,14,13.222,-0.778
260,39,31.375,-7.625
261,33,28.622,-4.378
262,40,38.8,-1.2
263,56,52.148,-3.852
264,13,13.154,0.154
265,17,22.25,5.25
266,29,28.622,-0.378
267,7,13.222,6.222
268,28,31.375,3.375
269,46,48.429,2.429
270,20,20.882,0.882
271,14,8.632,-5.368
272,33,28.622,-4.378
273,18,22.25,4.25
274,19,13.222,-5.778
275,54,58.074,4.074
276,-10,-5.4,4.6
277,46,44.714,-1.286
278,39,38.714,-0.286
279,55,47,-8
280,59,58.074,-0.926
281,65,66,1
282,-2,9.364,11.364
283,28,33.714,5.714
284,18,26.077,8.077
285,27,28.622,1.622
286,53,62.1,9.1
287,30,31.375,1.375
288,48,49.125,1.125
289,32,31.375,-0.625
290,31,28.622,-2.378
291,36,38.465,2.465
292,13,13.222,0.222
293,54,52.148,-1.852
294,33,33.714,0.714
295,45,47,2
296,5,8.632,3.632
297,26,20.882,-5.118
298,24,25.4,1.4
299,39,33.714,-5.286
300,23,20.882,-2.118
301,56,52.148,-3.852
302,42,44.714,2.714
303,53,52.148,-0.852
304,28,26.077,-1.923
305,17,13.222,-3.778
306,36,38.465,2.465
307,34,33.714,-0.286
308,10,8.632,-1.368
309,70,66,-4
310,1,-2.571,-3.571
311,12,13.222,1.222
312,26,20.882,-5.118
313,5,-0.5,-5.5
314,30,28.622,-1.378
315,36,25.4,-10.6
316,-14,-5.4,8.6
317,65,62.1,-2.9
318,49,62.1,13.1
319,54,66,12
320,34,31.375,-2.625
321,59,62.1,3.1
322,49,52.148,3.148
323,61,62.1,1.1
324,-2,-2.571,-0.571
325,53,55.818,2.818
326,14,13.154,-0.846
327,58,58.074,0.074
328,33,40.615,7.615
329,46,38.465,-7.535
330,15,20.882,5.882
331,13,13.222,0.222
332,44,55.818,11.818
333,53,48.429,-4.571
334,28,22.25,-5.75
335,30,26.077,-3.923
336,27,20.882,-6.118
337,16,13.154,-2.846
338,46,38.8,-7.2
339,30,20.882,-9.118
340,37,36.8,-0.2
341,59,58.074,-0.926
342,11,13.222,2.222
343,13,13.222,0.222
344,30,22.25,-7.75
345,49,47,-2
346,31,28.622,-2.378
347,42,45.111,3.111
348,8,2.636,-5.364
349,52,48.429,-3.571
350,34,47,13
351,13,13.222,0.222
352,34,28.622,-5.378
353,28,28.622,0.622
354,64,62.1,-1.9
355,21,20.882,-0.118
356,37,28.622,-8.378
357,4,2.636,-1.364
358,24,20.882,-3.118
359,56,51.727,-4.273
360,65,66,1
361,37,40.615,3.615
362,42,38.465,-3.535
363,15,28.622,13.622
364,17,33.714,16.714
365,35,33.714,-1.286
366,33,31.375,-1.625
367,58,51.727,-6.273
368,47,48.429,1.429
369,66,66,0
370,31,45.111,14.111
371,7,31.375,24.375
372,18,20.882,2.882
