inst#,actual,predicted,error
252,37,32.039,-4.961
253,47,51.042,4.042
254,30,31.296,1.296
255,58,56.814,-1.186
256,38,30.061,-7.939
257,38,30.288,-7.712
258,26,22.186,-3.814
259,14,14.952,0.952
260,39,30.288,-8.712
261,33,31.958,-1.042
262,40,38.941,-1.059
263,56,52.059,-3.941
264,13,14.21,1.21
265,17,20.605,3.605
266,29,25.413,-3.587
267,7,12.154,5.154
268,28,30.288,2.288
269,46,47.129,1.129
270,20,17.454,-2.546
271,14,11.605,-2.395
272,33,29.976,-3.024
273,18,20.605,2.605
274,19,16.832,-2.168
275,54,57.236,3.236
276,-10,-2.921,7.079
277,46,43.586,-2.414
278,39,37.618,-1.382
279,55,48.837,-6.163
280,59,56.242,-2.758
281,65,62.855,-2.145
282,-2,6.851,8.851
283,28,31.296,3.296
284,18,24.913,6.913
285,27,26.919,-0.081
286,53,62.381,9.381
287,30,30.288,0.288
288,48,48.456,0.456
289,32,29.818,-2.182
290,31,29.976,-1.024
291,36,38.273,2.273
292,13,14.561,1.561
293,54,50.694,-3.306
294,33,32.632,-0.368
295,45,50.762,5.762
296,5,9.278,4.278
297,26,19.475,-6.525
298,24,30.061,6.061
299,39,36.945,-2.055
300,23,22.374,-0.626
301,56,51.496,-4.504
302,42,40.25,-1.75
303,53,51.167,-1.833
304,28,23.366,-4.634
305,17,12.462,-4.538
306,36,37.764,1.764
307,34,32.835,-1.165
308,10,7.625,-2.375
309,70,65.586,-4.414
310,1,5.256,4.256
311,12,13.931,1.931
312,26,21.998,-4.002
313,5,7.385,2.385
314,30,25.325,-4.675
315,36,30.061,-5.939
316,-14,-3.73,10.27
317,65,62.57,-2.43
318,49,62.325,13.325
319,54,66.086,12.086
320,34,29.742,-4.258
321,59,62.325,3.325
322,49,48.36,-0.64
323,61,62.698,1.698
324,-2,5.256,7.256
325,53,56.414,3.414
326,14,15.397,1.397
327,58,56.586,-1.414
328,33,40.163,7.163
329,46,45.492,-0.508
330,15,23.925,8.925
331,13,12.313,-0.687
332,44,54.894,10.894
333,53,48.245,-4.755
334,28,22.153,-5.847
335,30,26.461,-3.539
336,27,22.901,-4.099
337,16,13.743,-2.257
338,46,41.726,-4.274
339,30,21.789,-8.211
340,37,30.963,-6.037
341,59,56.665,-2.335
342,11,13.512,2.512
343,13,11.731,-1.269
344,30,20.899,-9.101
345,49,47.343,-1.657
346,31,26.515,-4.485
347,42,40.047,-1.953
348,8,4.563,-3.437
349,52,47.706,-4.294
350,34,46.947,12.947
351,13,12.791,-0.209
352,34,29.052,-4.948
353,28,25.325,-2.675
354,64,60.961,-3.039
355,21,22.517,1.517
356,37,32.632,-4.368
357,4,-4.521,-8.521
358,24,21.189,-2.811
359,56,53.96,-2.04
360,65,63.721,-1.279
361,37,34.26,-2.74
362,42,39.257,-2.743
363,15,29.17,14.17
364,17,33.658,16.658
365,35,36.167,1.167
366,33,30.2,-2.8
367,58,50.853,-7.147
368,47,47.775,0.775
369,66,65.494,-0.506
370,31,36.953,5.953
371,7,30.288,23.288
372,18,17.42,-0.58
