inst#,actual,predicted,error
257,48,45.822,-2.178
258,54,41.752,-12.248
259,46,42.779,-3.221
260,50,45.822,-4.178
261,66,62.762,-3.238
262,57,68.486,11.486
263,81,82.617,1.617
264,43,45.485,2.485
265,62,53.248,-8.752
266,52,48.099,-3.901
267,41,42.779,1.779
268,50,56.328,6.328
269,88,67.871,-20.129
270,57,45.281,-11.719
271,39,42.779,3.779
272,54,48.627,-5.373
273,53,53.248,0.248
274,46,45.281,-0.719
275,95,82.617,-12.383
276,30,29.973,-0.027
277,79,79.034,0.034
278,66,70.197,4.197
279,75,70.694,-4.306
280,70,82.617,12.617
281,80,87.482,7.482
282,37,36.879,-0.121
283,57,60.622,3.622
284,52,53.248,1.248
285,57,52.384,-4.616
286,82,83.258,1.258
287,57,56.328,-0.672
288,82,86.074,4.074
289,60,65.087,5.087
290,53,48.627,-4.373
291,68,70.197,2.197
292,57,53.907,-3.093
293,84,70.694,-13.306
294,64,62.762,-1.238
295,68,71.2,3.2
296,39,37.433,-1.567
297,51,49.608,-1.392
298,70,65.087,-4.913
299,51,70.197,19.197
300,46,56.648,10.648
301,86,70.694,-15.306
302,78,78.816,0.816
303,77,70.694,-6.306
304,70,59.188,-10.812
305,44,45.894,1.894
306,64,70.197,6.197
307,54,62.762,8.762
308,32,37.433,5.433
309,90,86.387,-3.613
310,21,29.973,8.973
311,46,45.281,-0.719
312,45,49.608,4.608
313,33,36.879,3.879
314,69,48.099,-20.901
315,69,65.087,-3.913
316,19,18,-1
317,87,86.387,-0.613
318,90,86.387,-3.613
319,89,86.387,-2.613
320,66,62.762,-3.238
321,84,86.387,2.387
322,84,73.617,-10.383
323,89,86.387,-2.613
324,33,36.879,3.879
325,81,84.314,3.314
326,39,45.894,6.894
327,79,82.617,3.617
328,73,68.486,-4.514
329,72,61.829,-10.171
330,55,48.099,-6.901
331,39,35.923,-3.077
332,82,82.617,0.617
333,78,78.98,0.98
334,39,41.752,2.752
335,50,56.328,6.328
336,51,48.099,-2.901
337,34,45.485,11.485
338,75,68.486,-6.514
339,44,56.648,12.648
340,43,45.822,2.822
341,84,82.617,-1.383
342,41,35.923,-5.077
343,43,42.779,-0.221
344,46,59.188,13.188
345,73,87.482,14.482
346,61,48.627,-12.373
347,60,64.603,4.603
348,32,29.973,-2.027
349,82,78.98,-3.02
350,66,67.871,1.871
351,46,45.894,-0.106
352,62,62.762,0.762
353,64,52.587,-11.413
354,97,90.587,-6.413
355,50,45.281,-4.719
356,70,62.762,-7.238
357,16,29.973,13.973
358,41,56.648,15.648
359,87,82.617,-4.383
360,80,86.387,6.387
361,69,62.762,-6.238
362,66,64.603,-1.397
363,53,60.622,7.622
364,64,60.622,-3.378
365,60,70.197,10.197
366,66,56.328,-9.672
367,75,65.99,-9.01
368,80,76.073,-3.927
369,84,86.387,2.387
370,57,62.023,5.023
371,57,47.747,-9.253
372,37,45.281,8.281
